Company Name,Website,Email,Phone,Fax,Address,Employees,Established,Revenue,Facebook,Google+,Twitter,YouTube,Instagram,RSS,Xing,LinkedIn
Orderfox AG,www.orderfox.com,info@orderfox.com,+423 3750180,N/A,"Industriering 3, 9491 Ruggell, Liechtenstein",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Otto Ganter GmbH & Co. KG,www.ganter-griff.de,info@ganter-griff.de,+49 7723-65070,+49 77234659,"Triberger Str. 3, 78120 Furtwangen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Otto Dilg GmbH Feinmechanik,www.dilg-group.com,info@otto-dilg.de,+49 8165-95870,+49 8165/9587-22,"Gottfried-von-Cramm-Str. 5, 85375 Neufahrn, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OTEC Präzisionsfinish GmbH,www.otec.de,info@otec.de,+49 7082-491120,+49 7082491129,"Heinrich-Hertz-Str. 24, 75334 Straubenhardt, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OSG GmbH,www.osg-germany.de,info@osg-germany.de,+49 7161-60640,+49 7161/6064444,"Karl-Ehmann-Str. 25, 73037 Göppingen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OSCOMED GmbH,www.oscomed.de,info@oscomed.de,+49 3675-4397010,+49 3675 4 39 70 - 78,"Am Lindenbach 3, 96515 Sonneberg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ORBIS AG,www.orbis.de,info@orbis.de,+49 681-99240,+49 681/9924111,"Nell-Breuning-Allee 3 -5, 66115 Saarbrücken, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Orbitalum Tools GmbH,www.orbitalum.com,tools@orbitalum.com,+49 7731-7920,+49 7731-792-524,"Josef-Schüttler-Str. 17, 78224 Singen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OptoSurf GmbH,www.optosurf.de,info@optosurf.de,+49 7243766013,N/A,"Nobelstr. 9 -13, 76275 Ettlingen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Optris GmbH,www.optris.de,info@optris.de,+49 30-5001970,+49 30/50019710,"Ferdinand-Buisson-Str. 14, 13127 Berlin, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Optonic GmbH,www.optonic.com,info@optonic.com,+49 761 790950,N/A,"Zollhallenstr. 11, 79106 Freiburg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OPTOMETRON GMBH,www.optometron.de,optometron@t-online.de,+49 89-906041,+49 89906044,"Oskar-Messter-Str. 18, 85737 Ismaning, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Optocraft GmbH,www.optocraft.de,info@optocraft.de,+49 9131- 6915-00,+49 9131- 6915-11,"Am Weichselgarten 7, 91058 Erlangen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Opto GmbH,www.opto.de,info@opto.de,+49 89-89805530,+49 89-898055-33,"Lochhamer Schlag 14, 82166 Gräfelfing, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OPTIMAL SYSTEMS GmbH,www.optimal-systems.de,kontakt@optimal-systems.de,+49 30-8957080,+49 3089570888,"Cicerostr. 26, 10709 Berlin, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Optiprint AG,www.optiprint.ch,info@optiprint.ch,+41 717478686,+41 717478687,"Auerstr. 37, 9442 Berneck, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OneSubsea GmbH,www.c-a-m.com,celle-jobs@c-a-m.com,+49 514-18060,+49 5141 806-333,"Lückenweg 1, 29227 Celle, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Omya International AG,www.omya.com,N/A,+41 62-7892929,N/A,"Baslerstr. 42, 4665 Oftringen, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
optical control GmbH & Co. KG,www.optical-control.de,info@optical-control.de,+49 9192-9282600,+49 9192-928230,"Im Neuacker 1, 91367 Weißenohe, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OPTIBELT GmbH,www.optibelt.com,info@optibelt.com,+49 5271-62-1,+49 5271-976000,"Corveyer Allee 15, 37671 Höxter, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OMRON Europe B.V.,inspection.omron.eu,AOI_info@omron.com,+31 73 648-1811,+31 73 648-1879,"Zilverenberg 2, 5234 GM 's-Hertogenbosch, Niederlande",36.000,1933,Company size: 7 Billion EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GeneSys Prüfsysteme GmbH,genesys-offenburg.de/genesys-pruefsysteme/,mail@genesys-offenburg.de,+49 781 9692790,+49 781 96927911,"In der Spöck 10, 77656 Offenburg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OMICRON electronics GmbH,www.omicron.at,info@omicron.at,+43 55235070,+43 5523507999,"Oberes Ried 1, 6833 Klaus, Österreich",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OMEGA Engineering GmbH,www.omega.de,info@omega.com,+49 7056-93980,+49 7056939829,"Daimlerstr. 26, 75392 Deckenpfronn, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Odenwälder Kunststoffwerke,www.okw.com,impressum@okw.com,+49 6281-40400,+49 6281-404114,"Friedrich-List-Str. 3, 74722 Buchen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ökoplast GmbH,www.oekoplast.de,info@oekoplast.de,+49 3727-930559,+49 3727930654,"Industrieweg 10, 09648 Mittweida, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
optacom GmbH und Co. KG,www.optacom.com,info@optacom.com,+49 9729-909710,+49 9729-9097129,"Dürrfelder Str. 18, 97508 Grettstadt, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OK International,www.techconsystems.com,oemorders@okinternational.com,+1 7142302398,+1 7142302393,"Valley View Street 10800, 90630 Cypress, USA",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OHM Professional School,www.ohm-professional-school.de,info@gso-mi.de,+49 911-5880-2800,+49 911-5880-6800,"Kressengartenstr. 2, 90402 Nürnberg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ohlro Hartschaum GmbH,www.ohlro.de,info@ohlro.de,+49 33413069452,+49 30 5779969 29,"Am Biotop 4, 15344 Strausberg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OGP Meßtechnik GmbH,N/A,ogpgmbh@ogpnet.com,N/A,N/A,"Nassaustr. 11, 65719 Hofheim, Phone +49 (6122) 99680, Fax +49 (6122996820)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ophir Spiricon Europe GmbH,www.ophiropt.com/photonics,service@eu.ophiropt.com,+49 6151 708 0,+49 6151 708 599,"Guerickeweg 7, 64291 Darmstadt, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OFS Optical Fiber Solutions,www.ofsoptics.com,N/A,+49 7024-8689300,N/A,"Teckstr. 6, 73257 Köngen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OERLIKON BALZERS COATING,www.oerlikon.com,info.balzers.de@oerlikon.com,+49 6721-7930,+49 6721-2374,"Am Ockenheimer Graben 41, 55411 Bingen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Oemeta Chemische Werke GmbH,www.oemeta.com,info@oemeta.com,+49 4122 9240,+49 4122 924150,"Ossenpadd 54, 25436 Uetersen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oelheld GmbH,www.oelheld.com,hutec@oelheld.de,+49 711-16863-0,+49 711-16863-3500,"Ulmer Str. 133-139, 70188 Stuttgart, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
WIPOTEC-OCS GmbH,www.wipotec.com,nfo@wipotec.com,+49 63134146-0,+49 631341468690,"Adam-Hoffmann-Str. 26, 67657 Kaiserslautern, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OCHEL GmbH,http://www.sonderwerkzeug24.de,info@ochel.com,+49 2371-967924,+49 2371/63227,"Daimler-Benz-Str. 14, 74915 Waibstadt, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OBE GmbH & Co. KG,www.obe.de,info@obe.de,+49 7231-802 0,+49 7231-802 200,"Turnstr. 22, 75228 Ispringen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nutek Europe B.V.,www.nutek-europe.com,info@nutek-europe.com,+31 162578578,+31 162578579,"Bliek 23, 4941 SG Raamsdonksveer, Niederlande",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nürnberg Messe GmbH,www.nuernbergmesse.de,presse@nuernbergmesse.de,+49 911-86060,+49 911-86068228,"Messezentrum 1, 90471 Nürnberg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NUM Industry Alliance AG,www.num.com/de,sales.ch@num.com,+41 713350411,+41 713333587,"Battenhusstr. 16, 9053 TEUFEN, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NT TOOL EUROPE,www.nttooleurope.de,info@nttooleurope.com,+49 6171-916390,+49 6171-9163990,"Siemensstr. 17 A, 61449 Steinbach, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NOZAG AG,www.nozag.ch,info@nozag.ch,+41 18051717,+41 18051718,"Barzloostr. 1, 8330 Pfäffikon, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Novotechnik Messwertaufnehmer,www.novotechnik.de,info@novotechnik.de,+49 711 44890,+49 711 4489118,"Horbstr. 12, 73760 Ostfildern, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
novoflow GmbH,www.novoflow.com,info@novoflow.com,+49 9090-701150,+49 9090701148,"Nelkenweg 10, 86641 Rain, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Novindustra AG,www.novindustra.com,info@novindustra.com,+41 619767070,+41 619767071,"Gewerbestr 1, 4450 Sissach, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Novasina AG,www.novasina.com,N/A,+41 556426767,+41 556426770,"Neuheimstr. 12, 8853 Lachen, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OnLogic,onlogic.com/de,info.eu@onlogic.com,+49 322-2211 2221,N/A,"De Boedingen 39, 4906 BA Oosterhout, Niederlande",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
novasens,www.novasens.de,N/A,+49 4131-51069,+49 413156324,"Otto-Brenner-Str. 13 -15, 21337 Lüneburg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Opdenhoff Technologie GmbH,www.opdenhoff.de,info@openhoff.de,+49 2242-9134670,+49 2242/913467-10,"Bonner Str. 20 E, 53773 Hennef, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NORRES Schlauchtechnik GmbH,www.norres.com,info@norres.de,+49 209-8000000,+49 209800009999,"Am Stadthafen 12-18, 45881 Gelsenkirchen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
norelem Normelemente GmbH & Co. KG,www.norelem.de,info@norelem.de,+49 7145 2060,+49 7145 20666,"Volmarstr. 1, 71706 Markgröningen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nordson SELECT GmbH,www.nordsonselect.com,info@myinterselect.de,+49 7273-9494660,+49 7273-94946699,"Perläckerstr. 11, 76767 Hagenbach, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nordson Deutschland GmbH,www.nordsonefd.com,info.de@nordsonefd.com,+49 89-2000338600,N/A,"Kapellenstr. 12, 85622 Feldkirchen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nordische Apparate-,www.nasstahlbau.de,info@nasstahlbau.de,+49 48722083,N/A,"Hohensteinstr. 2, 25557 Hanerau-Hademarschen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Norafin Industries (Germany) GmbH,www.norafin.com,info@norafin.com,+49 3733-55070,+49 3733550722,"Gewerbegebiet Nord 3, 09456 Mildenau, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nonnenmacher GmbH,www.microguss.de,nonnenmacher@microguss.de,+49 7237-440910,+49 7237-9206,"Bertha-Benz-Str. 5, 75248 Ölbronn-Dürrn, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NMB Minebea GmbH,www.nmb-minebea.de,info_de@nmb-minebea.com,+49 6103-9130,+49 6103-913-215,"Siemensstr. 30, 63225 Langen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NIVUS GmbH,www.nivus.de,info@nivus.com,+49 7262-9191-0,+49 7262-9191-999,"Im Täle 2, 75031 Eppingen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NIUTEC AG,www.niutec.ch,info@niutec.ch,+41 522622192,+41 522620339,"Else Züblin-Str. 11, 8404 WINTERTHUR, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nitrex Metal Inc.,www.nitrex.com,N/A,+1 514 3357191,N/A,"Poirier Blvd. 3474, H4R 2J5 Saint-Laurent, Kanada",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nikotec GmbH,www.nikotec-gmbh.de,info@nikotec-gmbh.de,+49 5166 2543 876,N/A,"Kirchboitzen 36, 29664 Walsrode, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Norddeutsche Seekabelwerke GmbH,www.nsw.com,info@nsw.com,+49 4731-820,+49 4731/821301,"Kabelstr. 9-11, 26954 Nordenham, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nikon Metrology GmbH,www.nikonmetrology.com,Sales.Germany.NM@nikon.com,+49 211 45446951,+49 60239173319,"Tiefenbroicher Weg 25, 40472 Düsseldorf, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Niedersachsen Ports GmbH & Co.KG,www.nports.de,info@ports.de,+49 441350200,N/A,"Hindenburgstr. 26-30, 26122 Oldenburg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nicolás Correa S.A.,www.correa.es,sales@correa.es,+34 947-288100,+34 947/288117,"Alcalde Martin Cabos s/n 16 A, 09007 Burgos, Spanien",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NEXTSENSE GmbH,www.nextsense.at,office@nextsense.at,+43 43-316-232400-0,+43 316-232400599,"Straßganger Str. 295, 8053 Graz, Österreich",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NEXT Data Service AG,www.next-data-service.com,info@next-data-service.com,+49 30 683202710,N/A,"Alt-Moabit 104, 10559 Berlin, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nord Leasing GmbH,http://nordleasing.com,info@nordleasing.com,+49 40 33 44 155-111,+49 40 33 44 155-166,"ABC-Str. 35, 20354 Hamburg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nexans Deutschland GmbH,www.nexans.de,impressum.nb@nexans.com,+49 511-676-0,+49 511/676-2544,"Kabelkamp 20, 30179 Hannover, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NFON AG,www.nfon.com/de,vertrieb@nfon.com,+49 89-45300-0,+49 89-45300-100,"Leonrodstr. 68, 80636 München, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
New ALBEA Kunststofftechnik GmbH,albea.de,kontakt@albea.de,+49 7823-508-0,+49 7823-508-33,"Am Sportplatz 6, 77960 Seelbach, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
nevoLAB GmbH,www.nevolab.de,info@nevolab.de,+49  8383 / 929 566 -0,+49 8383-92215-53,"Am Gehrenbach 8, 88167 Maierhöfen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Neura Robotics GmbH,www.neura-robotics.de,info@neura-robotics.de,+49 7123 879700,N/A,"Gutenbergstr. 44, 72555 Metzingen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NeuPro SOLUTIONS GmbH,www.neupro-solutions.de,info@neupro-solutions.com,+49 8741929750,N/A,"Kapellenweg 14, 84137 Vilsbiburg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NETZSCH Pumpen & Systeme GmbH,"<a href=""https://pumps-systems.netzsch.com/de"" target=""_blank"">https://pumps-systems.netzsch.com/de</a>","<a href=""mailto:info.nps@netzsch.com"">info.nps@netzsch.com</a>",+49 8638-63 0,+49 8638-6367981,"Geretsrieder Str. 1, 84478 Waldkraiburg, Deutschland",ca. 2500,1962,462 Millionen Euro (Geschäftsjahr 2021/2022),https://www.facebook.com/netzschpumpsandsystems/?locale=de_DE,N/A,https://twitter.com/netzschpumps?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.youtube.com/channel/UC9IC-uy_vP_wit14DZNBqyQ,https://www.instagram.com/netzsch_azubis/?hl=de,N/A,N/A,https://www.linkedin.com/company/netzsch-pumpen-systeme-gmbh/?originalSubdomain=de
noax Technologies AG,www.noax.com,info@noax.com,+49 8092-85360,+49 8092-853655,"Am Forst 6, 85560 Ebersberg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NOFFZ Technologies GmbH,www.noffz.com,info@noffz.com,+49 2151-9987-80,+49 2151-998780-,"Tempelsweg 24 a, 47918 Tönisvorst, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NETZSCH Trockenmahltechnik GmbH,www.netzsch-grinding.com,info.ntt@netzsch.com,+49 6181-50601,+49 6181-571270,"Rodenbacher Chaussee 1, 63457 Hanau, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Netfira GmbH,www.netfira.de,info@netfira.com,+49 6227381128,N/A,"Altrottstr. 31, 69190 Walldorf, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NetModule AG,www.netmodule.com,info@netmodule.com,+41 319852510,+41 319852511,"Maulbeerstr. 10, 3011 Bern, Schweiz",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NET AG system integration,www.net-online.de,info@net-online.de,+49 407673020040767302,+49 40  76 73 02-22,"Schellerdamm 16, 21079 Hamburg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Neotecha GmbH,www.neotecha.at,office@neotecha.at,+43 724353084,+43 724353085,"Gewerbeparkstr. 3, 4615 Holzhausen, Österreich",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ness Wärmetechnik GmbH,www.ness.de,info@ness.de,+49 7181-96751,+49 718142612,"Remsstr. 24, 73630 Remshalden, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nerling,www.nerling.de,info@nerling.de,+49 7159-16340,+49 7159-1634-30,"Benzstr. 54, 71272 Renningen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nederman GmbH,www.nedermann.de,info@nedermann.de,+49 7024-868990,N/A,"Nürtinger Str. 50, 73257 Köngen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Negele Messtechnik GmbH,www.anderson-negele.com,sales@anderson-negele.com,+49 8333-4095,+49 8333/920449,"Raiffeisenweg 7, 87743 Egg, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Neff Gewindetriebe GmbH,www.neff-gewindetriebe.de,info@neff-gewindetriebe.de,+49 7157-538900,+49 71575389025,"Karl-Benz-Str. 24, 71093 Weil im Schönbuch, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
National Instruments Germany GmbH,www.ni.com,info.germany@ni.com,+49 89-7413130,+49 89/7146035,"Ganghoferstr. 70 b, 80339 München, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"NARA MACHINERY CO.,LTD",www.nara-e.de,nara@nara-e.de,+49 2234-27760,+49 223423067,"Europaallee 46, 50226 Frechen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nass Magnet GmbH,www.nassmagnet.com,info@nassmagnet.de,+49 511-6746-0,+49 511-6746-226,"Eckenerstr. 4-6, 30179 Hannover, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Neugart GmbH,www.neugart.com/de-de,sales@neugart.de,+49 7825-8470,+49 7825-847-2999,"Keltenstr. 16, 77971 Kippenheim, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nanotec Electronic GmbH & Co. KG,de.nanotec.com,info@nanotec.de,+49 89-900686-0,+49 89-900686-50,"Kapellenstr. 6, 85622 Feldkirchen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
nanosystec GmbH,www.nanosystec.com,sales@nanosystec.com,+49 6078-782540,+49 6078-7825410,"Marie-Curie-Str. 6, 64823 Groß-Umstadt, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nagel Maschinen- und,www.nagel.com,rempro@nagel.com,+49 7022-605-0,+49 7022/605-250,"Oberboihinger Str. 60, 72622 Nürtingen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NanoFocus AG,www.nanofocus.com,info@nanofocus.de,+49 208-620000,+49 208-620000-,"Max-Planck-Ring 48, 46049 Oberhausen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nadella GmbH,www.nadella.de,info@nadella.de,+49 7032-95400,+49 7032954025,"Rudolf-Diesel-Str. 28, 71154 Nufringen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nabtesco Precision Europe GmbH,www.nabtesco.de,info@nabtesco.de,+49 211-173790,N/A,"Tiefenbroicher Weg 15, 40472 Düsseldorf, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N&H Technology GmbH,"<a href=""http://www.nh-technology.de"" target=""_blank"">www.nh-technology.de</a>","<a href=""mailto:info@nh-technology.de"">info@nh-technology.de</a>",+49 2154-81250,+49 2154-8125-22,"Gießerallee 21, 47877 Willich, Deutschland",35,2001,N/A,https://www.facebook.com/NHTechnologyGmbH/,https://plus.google.com/u/0/117804971684913609233, https://twitter.com/NH_Technology,https://www.youtube.com/channel/UChbgVLrCZwjYvFJ_U9MnL0g,https://www.instagram.com/nhtechnology/,N/A,https://www.xing.com/pages/n-htechnologygmbh,N/A
Mycronic GmbH,www.mycronic.com,info.germany@mycronic.com,+49 89-45242480,+49 89-45242480-80,"Biberger Str. 93, 82008 Unterhaching, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
mworks GmbH,www.mworks.de,info@mworks.de,+49 41 22 / 980 83 - 0,+49 41 22 / 980 83 - 11,"Kleiner Sand 23, 25436 Uetersen, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Murrplastik Systemtechnik GmbH,www.murrplastik.de,info@murrplastik.de,+49 7191-4820,+49 7191482280,"Dieselstr. 10, 71570 Oppenweiler, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MVTec Software GmbH,www.mvtec.com,info@mvtec.com,+49 89-4576950,+49 89/45769555,"Arnulfstr. 205, 80634 München, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Musashi Engineering Europe GmbH,www.musashi-engineering.co.jp.e.cn.hp.transer.com,info@musashi-engineering.co,+49 8932199606,+49 89 208039478,"Marcel-Breuer-Str. 15, 80807 München, Deutschland",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
